	U	pvalue	MoreIn	qvalue	Pathways
EC:4.1.2.44	1874.0	0.03593482330784465	swab	0.061454859614936866	
EC:4.1.2.45	0.0	0.002217721464237049	swab	0.0053480340608828055	Microbial metabolism in diverse environments;Naphthalene degradation;Metabolic pathways
EC:4.1.2.5	3336.0	0.5349130079893831	swab	0.6047457315482507	
EC:4.1.2.50	3138.0	0.2519680040999308	skin	0.32138316086449137	
EC:4.1.2.52	1269.0	1.0486934153361085e-09	swab	1.1334865533224024e-08	Tyrosine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:4.1.2.53	91.0	0.0004148841982987987	swab	0.001229137534849211	Microbial metabolism in diverse environments;Metabolic pathways;Fructose and mannose metabolism
EC:4.1.2.56	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:4.1.2.57	952.0	0.008153962435212436	swab	0.01696627008649747	
EC:4.1.2.9	3006.0	0.17547835770208497	swab	0.2362166187065826	
EC:4.1.3.1	2505.0	0.004740194680487626	skin	0.010496145363936886	Microbial metabolism in diverse environments;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.1.3.16	431.0	5.790930867695958e-06	swab	2.69474667977708e-05	Glyoxylate and dicarboxylate metabolism;Arginine and proline metabolism;Metabolic pathways
EC:4.1.3.17	2972.0	0.19218365075882948	swab	0.2528172379908587	
EC:4.1.3.24	2793.0	0.43898553752660696	swab	0.5153430161787428	
EC:4.1.3.25	3051.0	0.6272570848036203	swab	0.6904180788236128	
EC:4.1.3.27	217.0	6.027735412018256e-19	swab	6.446663023153525e-16	Phenylalanine, tyrosine and tryptophan biosynthesis;Phenazine biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.1.3.3	700.0	4.438445916155325e-14	skin	1.898767162931248e-12	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:4.1.3.30	2934.0	0.09168956835351448	swab	0.13782430548711697	
EC:4.1.3.34	836.0	4.166139444260938e-13	skin	1.2376905932325205e-11	Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Metabolic pathways
EC:4.1.3.36	2684.0	0.018798414862833433	swab	0.034995482499217336	Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.1.3.38	1135.0	1.0668625064436238e-10	skin	1.511270795551597e-09	Folate biosynthesis
EC:4.1.3.39	2067.0	0.00040213700653719196	swab	0.0011963436119374878	Phenylalanine metabolism;Xylene degradation;Microbial metabolism in diverse environments;Dioxin degradation;Metabolic pathways;Benzoate degradation
EC:4.1.3.4	2628.0	0.012489409555361791	skin	0.024827924757359548	Butanoate metabolism;Valine, leucine and isoleucine degradation;Synthesis and degradation of ketone bodies;Metabolic pathways;Geraniol degradation
EC:4.1.3.40	2918.0	0.08381253725409282	swab	0.1271454022599323	
EC:4.1.3.41	1170.0	0.06498391695409497	swab	0.10205623962173946	
EC:4.1.3.42	1731.0	1.0788601278753082e-06	skin	6.137451631716181e-06	Glyoxylate and dicarboxylate metabolism;Metabolic pathways
EC:4.1.3.43	714.0	0.3714096927162641	swab	0.44768808473686833	
EC:4.1.3.45	211.0	0.46840775868536677	swab	0.5419410847201431	
EC:4.1.3.46	0.0	4.009964816469138e-05	swab	0.00014839644883092535	
EC:4.1.99.1	593.0	1.2220419254456917e-14	skin	6.878809680337722e-13	Tryptophan metabolism;Metabolic pathways
EC:4.1.99.12	1769.0	1.7889497380096443e-06	skin	9.501762009521003e-06	Riboflavin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.1.99.14	1565.0	2.883417239046522e-07	skin	1.8919108816934083e-06	
EC:4.1.99.16	33.0	0.38235208985751545	swab	0.4586938419546974	
EC:4.1.99.17	2397.0	0.0018672391667336028	skin	0.0046334391852009	Thiamine metabolism;Metabolic pathways
EC:4.1.99.18	3561.0	0.9809592561725271	swab	0.9864935820183524	
EC:4.1.99.19	892.0	1.2336550529703545e-12	skin	3.068358323608824e-11	Thiamine metabolism;Metabolic pathways
EC:4.1.99.2	101.0	0.000780934800024993	swab	0.002141563509299308	Tyrosine metabolism
EC:4.1.99.20	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:4.1.99.3	2826.0	0.04850155785939574	skin	0.07901358131092726	
EC:4.1.99.5	31.0	1.5021513881750895e-11	skin	2.722967643480099e-10	Biosynthesis of secondary metabolites;Cutin, suberine and wax biosynthesis
EC:4.2.1.1	1552.0	8.72982734457765e-08	skin	6.41687308936481e-07	Metabolic pathways;Nitrogen metabolism
EC:4.2.1.10	2756.0	0.030883220143872164	swab	0.05353258337742509	
EC:4.2.1.101	1275.0	0.9862854327415632	swab	0.9904528359784994	
EC:4.2.1.103	3145.0	0.9560114539173523	swab	0.9668598108412372	
EC:4.2.1.104	355.0	3.70503291148462e-17	skin	9.906331747082002e-15	Metabolic pathways;Nitrogen metabolism
EC:4.2.1.106	0.0	0.027707849358079864	swab	0.04865935121258853	Secondary bile acid biosynthesis
EC:4.2.1.107	56.0	0.0041623806255435035	swab	0.009313108951922127	Metabolic pathways;Primary bile acid biosynthesis
EC:4.2.1.108	2183.0	0.0013046733861842453	swab	0.003382662270361334	Microbial metabolism in diverse environments;Glycine, serine and threonine metabolism;Metabolic pathways
EC:4.2.1.109	2751.0	0.056751044574693967	swab	0.09065756859243494	
EC:4.2.1.11	2468.0	0.0034746147233350516	swab	0.007948877960656337	Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Methane metabolism;Metabolic pathways
EC:4.2.1.113	2699.0	0.020903252248555406	swab	0.038313673144524434	Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.1.114	112.0	0.0008842931054113851	swab	0.002394307534778421	Biosynthesis of antibiotics;Microbial metabolism in diverse environments;Lysine biosynthesis;Metabolic pathways;Methane metabolism
EC:4.2.1.115	481.0	1.7692115858615407e-10	skin	2.3951541659226805e-09	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:4.2.1.116	464.0	1.842812928723361e-06	swab	9.726827128946184e-06	Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes
EC:4.2.1.118	286.0	0.00014338074678705133	swab	0.0004618846647251549	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.1.119	56.0	0.0041623806255435035	swab	0.009313108951922127	Biosynthesis of unsaturated fatty acids;Metabolic pathways
EC:4.2.1.12	3406.0	0.6636371901726652	skin	0.7242448723363933	
EC:4.2.1.120	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:4.2.1.126	2742.0	0.028113458818240494	swab	0.04927885351978275	
EC:4.2.1.129	2845.0	0.7638843158624768	swab	0.8076858881017488	
EC:4.2.1.130	679.0	0.7465998895420451	swab	0.7949114802042979	
EC:4.2.1.131	974.0	2.577357307709184e-05	skin	0.00010060159272244424	Carotenoid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.1.132	407.0	0.0005157443773529893	swab	0.0014787898433753941	Xylene degradation;Microbial metabolism in diverse environments;Metabolic pathways
EC:4.2.1.136	85.0	0.00047733934223915755	swab	0.001381635795736885	
EC:4.2.1.137	86.0	1.5803133271579974e-08	swab	1.3101900026321537e-07	
EC:4.2.1.141	938.0	0.0017039605880871589	swab	0.004277901053894874	Pentose and glucuronate interconversions;Metabolic pathways
EC:4.2.1.144	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:4.2.1.147	1235.0	0.014171860763361858	swab	0.027507813223984587	Microbial metabolism in diverse environments;Methane metabolism;Metabolic pathways
EC:4.2.1.148	2666.0	0.5931718400168894	swab	0.6577473124915119	
EC:4.2.1.149	2744.0	0.22272518736826385	swab	0.2885579502003128	
EC:4.2.1.151	1287.0	1.094036016150893e-08	swab	9.3232790380349e-08	Ubiquinone and other terpenoid-quinone biosynthesis;Biosynthesis of secondary metabolites
EC:4.2.1.153	3346.0	0.5525083256888084	swab	0.6200500045374403	
EC:4.2.1.17	3243.0	0.3858641039080636	swab	0.4623884135906712	
EC:4.2.1.18	1836.0	4.260744712546028e-06	swab	2.048029874187855e-05	Valine, leucine and isoleucine degradation;Metabolic pathways
EC:4.2.1.19	598.0	3.242978330212023e-15	swab	2.5691594993790805e-13	
EC:4.2.1.2	3041.0	0.16067409618051254	swab	0.2201677717681719	
EC:4.2.1.20	642.0	8.196625985376646e-15	swab	4.738535941275851e-13	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Glycine, serine and threonine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.1.22	3133.0	0.3106986585623429	skin	0.38526633661730525	
EC:4.2.1.24	3125.0	0.23797798594252595	swab	0.3055431644244076	
EC:4.2.1.25	889.0	0.00010563308719464543	swab	0.00035194575312982336	Ascorbate and aldarate metabolism;Metabolic pathways
EC:4.2.1.28	1073.0	0.04346980992816003	swab	0.07191177373266382	
EC:4.2.1.3	1181.0	2.3706978720432525e-10	swab	3.0027593445270793e-09	Biosynthesis of secondary metabolites;Glyoxylate and dicarboxylate metabolism;Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Metabolic pathways;Citrate cycle (TCA cycle);Biosynthesis of antibiotics
EC:4.2.1.30	37.0	0.01959328479398985	swab	0.03631718905922382	
EC:4.2.1.32	24.0	1.2124763521751185e-10	swab	1.695089488433058e-09	Glyoxylate and dicarboxylate metabolism;Metabolic pathways
EC:4.2.1.33	2533.0	0.005960836074084762	skin	0.012801434098862759	Valine, leucine and isoleucine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.1.35	2611.0	0.010987794778468294	skin	0.022214454660816334	Valine, leucine and isoleucine biosynthesis;C5-Branched dibasic acid metabolism;Metabolic pathways
EC:4.2.1.36	66.0	0.3957522466577532	swab	0.47264883059795315	
EC:4.2.1.40	2685.0	0.037093773034855886	skin	0.06307120868168263	
EC:4.2.1.41	2534.0	0.01258077605102963	swab	0.024963153963963248	Ascorbate and aldarate metabolism;Metabolic pathways
EC:4.2.1.42	2834.0	0.16206254270923592	swab	0.22192815547698824	
EC:4.2.1.43	72.0	0.008571429515724777	swab	0.017748584447372023	Ascorbate and aldarate metabolism;Metabolic pathways
EC:4.2.1.44	3414.0	0.6791066340140526	swab	0.7384896238719159	
EC:4.2.1.45	1905.0	0.0006211847747637128	swab	0.0017506116379704634	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:4.2.1.46	2210.0	0.0003103991532337054	swab	0.0009457888728873161	Streptomycin biosynthesis;Polyketide sugar unit biosynthesis;Biosynthesis of vancomycin group antibiotics;Biosynthesis of antibiotics;Acarbose and validamycin biosynthesis;Metabolic pathways
EC:4.2.1.47	2569.0	0.007943479660056029	swab	0.01656052923280687	Amino sugar and nucleotide sugar metabolism;Metabolic pathways;Fructose and mannose metabolism
EC:4.2.1.49	3049.0	0.16709654247867933	skin	0.22751082390954494	
EC:4.2.1.51	2582.0	0.008793253590490331	skin	0.01813767543882239	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.1.53	1981.0	0.26706540951220314	swab	0.3388214181177951	
EC:4.2.1.55	819.0	2.983663172775024e-13	skin	9.669781100857237e-12	Butanoate metabolism;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments
EC:4.2.1.56	126.0	1.302586740840289e-06	swab	7.1625527986050855e-06	C5-Branched dibasic acid metabolism;Metabolic pathways
EC:4.2.1.57	1758.0	0.40531235819695854	swab	0.4819139156105027	
EC:4.2.1.59	3312.0	0.4938695686993	swab	0.5658205717449398	
EC:4.2.1.6	2573.0	0.01687827780007089	swab	0.03224036908393517	Microbial metabolism in diverse environments;Galactose metabolism;Metabolic pathways
EC:4.2.1.68	2087.0	0.0011650503459721853	swab	0.0030539738848462065	Microbial metabolism in diverse environments;Metabolic pathways;Fructose and mannose metabolism
EC:4.2.1.7	1941.0	1.561705959309363e-05	skin	6.473815982485907e-05	Pentose and glucuronate interconversions;Metabolic pathways
EC:4.2.1.75	3051.0	0.16873189690606905	swab	0.22944534487099916	
EC:4.2.1.76	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:4.2.1.77	1678.0	0.13708005739219595	swab	0.19341308889307857	
EC:4.2.1.79	3408.0	0.9058208345791523	swab	0.9297268546856078	
EC:4.2.1.8	3390.0	0.7462434282353358	swab	0.7949114802042979	
EC:4.2.1.80	3313.0	0.7064017792333597	skin	0.7628517600160761	
EC:4.2.1.83	3009.0	0.3629353055876099	swab	0.43934273834289617	
EC:4.2.1.84	2763.0	0.47835427751755355	swab	0.5501074191451866	
EC:4.2.1.9	2793.0	0.03935485903346449	swab	0.06649292533379189	
EC:4.2.1.90	1837.0	0.05222829135151993	swab	0.08476199939370344	
EC:4.2.1.91	2637.0	0.12602953649531964	swab	0.1801986487723855	
EC:4.2.1.96	2704.0	0.02164911851744389	swab	0.03951148848874785	Folate biosynthesis;Metabolic pathways
EC:4.2.1.99	2072.0	0.00011199435242940697	skin	0.0003708295972856061	Metabolic pathways;Propanoate metabolism
EC:4.2.2.1	1242.0	0.5508513863170144	swab	0.6191650632328396	
EC:4.2.2.10	17.0	0.5146697234497355	swab	0.5857057493092714	
EC:4.2.2.17	0.0	0.007685794055213263	swab	0.016054603011817548	
EC:4.2.2.2	1411.0	0.2401083029851876	swab	0.3080933773757146	
EC:4.2.2.20	53.0	0.2659466461059248	swab	0.3378027767343071	
EC:4.2.2.21	53.0	0.2659466461059248	swab	0.3378027767343071	
EC:4.2.2.23	1474.0	0.06256766168471835	swab	0.09895024066022748	
EC:4.2.2.24	0.0	0.002217721464237049	swab	0.0053480340608828055	
EC:4.2.2.3	863.0	0.0011870957189689668	swab	0.003107953173653146	Metabolic pathways;Fructose and mannose metabolism
EC:4.2.2.5	238.0	6.784382831322628e-05	swab	0.00023907405067873314	
EC:4.2.2.6	1014.0	0.0009337670661170808	swab	0.0025118214236045985	Pentose and glucuronate interconversions;Metabolic pathways
EC:4.2.2.7	0.0	0.027707849358079864	swab	0.04865935121258853	
EC:4.2.2.8	0.0	0.027707849358079864	swab	0.04865935121258853	
EC:4.2.3.1	2637.0	0.013355747657362856	swab	0.02628145744167355	Vitamin B6 metabolism;Microbial metabolism in diverse environments;Glycine, serine and threonine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.3.118	0.0	0.011718685599768628	swab	0.023448333487282598	
EC:4.2.3.12	3138.0	0.2519680040999308	skin	0.32138316086449137	
EC:4.2.3.130	449.0	5.630169445567921e-10	swab	6.712515554043505e-09	
EC:4.2.3.22	33.0	0.38235208985751545	swab	0.4586938419546974	
EC:4.2.3.3	1942.0	1.5805797149284006e-05	skin	6.539381064278238e-05	Microbial metabolism in diverse environments;Metabolic pathways;Propanoate metabolism
EC:4.2.3.4	471.0	2.0699006531295426e-16	swab	4.025015906403719e-14	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.3.5	3297.0	0.469099869398528	swab	0.5419410847201431	
EC:4.2.3.7	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:4.2.3.75	33.0	0.38235208985751545	swab	0.4586938419546974	
EC:4.2.3.90	0.0	0.0002930525201924893	swab	0.0008967658665117805	Sesquiterpenoid and triterpenoid biosynthesis
EC:4.2.3.96	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:4.2.99.18	3438.0	0.7263093907526834	swab	0.7795162001103813	
EC:4.2.99.20	1402.0	8.970582618574364e-09	swab	7.744949818184676e-08	Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.2.99.21	1856.0	5.488206251963653e-06	skin	2.5914510315563474e-05	Biosynthesis of siderophore group nonribosomal peptides;Biosynthesis of secondary metabolites;Biosynthesis of antibiotics
EC:4.3.1.1	740.0	6.160464878870238e-14	skin	2.486270636962913e-12	Alanine, aspartate and glutamate metabolism;Metabolic pathways
EC:4.3.1.12	2847.0	0.05520499168575646	swab	0.08878456933521284	
EC:4.3.1.14	305.0	7.42116102821677e-18	skin	3.1747726878711342e-15	Lysine degradation;Metabolic pathways
EC:4.3.1.15	1540.0	1.0510960335001263e-05	swab	4.597739091322639e-05	
EC:4.3.1.17	2111.0	0.00010928612031293527	skin	0.0003629860424679636	Biosynthesis of antibiotics;Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:4.3.1.18	2105.0	0.0005977601318147351	swab	0.0016951885727224756	Glycine, serine and threonine metabolism;Metabolic pathways
EC:4.3.1.19	3057.0	0.17371000791650348	swab	0.23501942247526944	
EC:4.3.1.2	252.0	2.817121630754215e-17	skin	9.906331747082002e-15	Microbial metabolism in diverse environments;Glyoxylate and dicarboxylate metabolism;C5-Branched dibasic acid metabolism;Metabolic pathways
EC:4.3.1.23	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:4.3.1.29	231.0	0.009732461960708759	swab	0.019826415365672416	Pentose phosphate pathway
EC:4.3.1.3	3178.0	0.2985676518807885	skin	0.37238262820583473	
EC:4.3.1.4	543.0	1.8780718163165473e-10	swab	2.526538122705091e-09	Metabolic pathways;One carbon pool by folate
EC:4.3.1.7	3092.0	0.2610721905095946	swab	0.33220310261750324	
EC:4.3.2.1	2850.0	0.0562228975591709	swab	0.0901505081552223	
EC:4.3.2.2	2005.0	3.323529876113773e-05	swab	0.0001262705222914274	Biosynthesis of antibiotics;Alanine, aspartate and glutamate metabolism;Biosynthesis of secondary metabolites;Purine metabolism;Metabolic pathways
EC:4.3.2.3	3297.0	0.469099869398528	swab	0.5419410847201431	
EC:4.3.3.6	1730.0	1.0644562733510452e-06	skin	6.071658583194362e-06	Vitamin B6 metabolism
EC:4.3.3.7	2466.0	0.0034158992232068116	skin	0.00782292124029911	Biosynthesis of secondary metabolites;Monobactam biosynthesis;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Metabolic pathways;Lysine biosynthesis
EC:4.3.99.3	3529.0	0.9134212065817207	swab	0.9348363449178472	
EC:4.4.1.1	736.0	9.279055645369917e-14	swab	3.4820877237625003e-12	Biosynthesis of antibiotics;Glycine, serine and threonine metabolism;Cysteine and methionine metabolism;Metabolic pathways;Selenocompound metabolism
EC:4.4.1.11	3256.0	0.40503162891210853	swab	0.481847972326474	
EC:4.4.1.13	663.0	0.270806837447754	swab	0.34214756367439214	
EC:4.4.1.15	1267.0	1.693130177354583e-09	swab	1.7580608977482782e-08	Cysteine and methionine metabolism;Metabolic pathways
EC:4.4.1.16	1643.0	3.220909806030361e-07	skin	2.1004652667984578e-06	Metabolic pathways;Selenocompound metabolism
EC:4.4.1.19	1817.0	0.031062853969911187	swab	0.05375984827993514	
EC:4.4.1.2	142.0	5.617201202195259e-13	swab	1.5809464962494286e-11	Sulfur metabolism;Metabolic pathways
EC:4.4.1.21	2562.0	0.007517054038742394	swab	0.01579467444879173	Cysteine and methionine metabolism;Metabolic pathways
EC:4.4.1.22	639.0	0.0001519301873253143	swab	0.0004857678186679331	Microbial metabolism in diverse environments;Methane metabolism;Metabolic pathways
EC:4.4.1.24	123.0	2.1778901034296147e-09	swab	2.1467773876663345e-08	Cysteine and methionine metabolism;Metabolic pathways
EC:4.4.1.25	997.0	0.051969531096205786	swab	0.08440609492390598	
EC:4.4.1.3	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:4.4.1.5	2245.0	0.00044199550219874715	skin	0.001296883922089328	Pyruvate metabolism;Metabolic pathways
EC:4.4.1.8	2633.0	0.012964357176486486	skin	0.025676629630096846	
EC:4.6.1.1	2393.0	0.0018012695477710534	swab	0.00449057757888378	Purine metabolism;Metabolic pathways
EC:4.6.1.12	3555.0	0.9682707815918925	swab	0.9769486801061594	
EC:4.6.1.13	79.0	0.7771175732880233	swab	0.8196521150212436	
EC:4.6.1.2	122.0	0.4237107971667934	swab	0.5005192578339475	
EC:4.7.1.1	1952.0	0.00011356617305251863	swab	0.0003754529276033035	Phosphonate and phosphinate metabolism;Metabolic pathways
EC:4.99.1.1	2808.0	0.04331290390023094	swab	0.07173686034214172	
EC:4.99.1.2	52.0	0.14458247203258678	swab	0.20230167673427038	
EC:4.99.1.3	1264.0	9.651086637483685e-10	skin	1.06962043096257e-08	Porphyrin and chlorophyll metabolism;Metabolic pathways
EC:4.99.1.4	3392.0	0.636910830892646	skin	0.6997186786231997	
EC:4.99.1.5	149.0	0.7164231381259032	swab	0.7712275251390573	
EC:5.1.1.1	2488.0	0.004114340972578117	skin	0.009234601616311221	Metabolic pathways;D-Alanine metabolism
EC:5.1.1.13	2633.0	0.012964357176486486	skin	0.025676629630096846	Alanine, aspartate and glutamate metabolism;Metabolic pathways
EC:5.1.1.17	1344.0	0.5378252459105932	swab	0.6067553802757167	
EC:5.1.1.18	51.0	0.9249783071207602	swab	0.9426053353650816	
EC:5.1.1.3	1432.0	1.4315476286136526e-08	skin	1.2008158343547462e-07	D-Glutamine and D-glutamate metabolism;Metabolic pathways
EC:5.1.1.4	768.0	0.020476207033592583	swab	0.03762766911069977	Arginine and proline metabolism;Metabolic pathways
EC:5.1.1.7	2996.0	0.12797412793467985	swab	0.18236952675035323	
EC:5.1.1.8	2837.0	0.16459083166101818	swab	0.22467121182062402	
EC:5.1.2.3	3275.0	0.43404754500644627	swab	0.5101251092136201	
EC:5.1.3.1	2891.0	0.07176915677761624	swab	0.11028320858284564	
EC:5.1.3.10	2561.0	0.05884294967476189	swab	0.09371933682376447	
EC:5.1.3.13	2590.0	0.009355713543412799	swab	0.01916852448080317	Streptomycin biosynthesis;Polyketide sugar unit biosynthesis;Metabolic pathways;Biosynthesis of antibiotics
EC:5.1.3.14	2745.0	0.028688250022735857	swab	0.05005233833493638	
EC:5.1.3.15	3307.0	0.5847298881768701	swab	0.6502362649010219	
EC:5.1.3.2	2585.0	0.009000534769353417	swab	0.018511676799660537	Galactose metabolism;Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:5.1.3.20	1112.0	7.11791205878183e-11	skin	1.0428228694338584e-09	Lipopolysaccharide biosynthesis;Metabolic pathways
EC:5.1.3.22	465.0	0.06346119269748461	swab	0.10025368624809423	
EC:5.1.3.23	1202.0	0.8126463976713968	swab	0.850416166643404	
EC:5.1.3.24	607.0	0.24333778902368763	swab	0.3116763657015975	
EC:5.1.3.25	2946.0	0.8762715917211192	swab	0.9059182864627714	
EC:5.1.3.29	1380.0	8.095701968027338e-08	swab	6.012745315836971e-07	
EC:5.1.3.3	2256.0	0.0004930949664617058	skin	0.0014214691822932461	Galactose metabolism;Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Metabolic pathways
EC:5.1.3.30	2791.0	0.053337194377972026	swab	0.086234511545338	
EC:5.1.3.31	2791.0	0.053337194377972026	swab	0.086234511545338	
EC:5.1.3.32	2294.0	0.0007151327938263431	swab	0.0019814365880758394	
EC:5.1.3.4	2888.0	0.0705232594490802	swab	0.10852464169898025	
EC:5.1.3.5	656.0	8.122281785804294e-05	swab	0.0002790693310430481	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:5.1.3.6	2410.0	0.002097269643623692	swab	0.0051386709824869144	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:5.1.3.7	2726.0	0.20352597675667394	swab	0.26580496176036233	
EC:5.1.3.8	2147.0	0.19370833943777388	swab	0.25450991281166974	
EC:5.1.3.9	858.0	6.398416144256306e-13	skin	1.777430147086265e-11	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:5.1.99.1	822.0	3.1651788072592134e-13	swab	1.0104951445861877e-11	Valine, leucine and isoleucine degradation;Propanoate metabolism;Glyoxylate and dicarboxylate metabolism;Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Metabolic pathways
EC:5.1.99.3	3476.0	0.9261832075342403	swab	0.9433837528170191	
EC:5.1.99.4	2424.0	0.002373842389456689	swab	0.005686056966458967	Metabolic pathways;Primary bile acid biosynthesis
EC:5.1.99.6	1436.0	1.5228890792336074e-08	swab	1.2674940624438468e-07	
EC:5.2.1.1	2446.0	0.006242504346548955	swab	0.01334300705256028	Butanoate metabolism;Nicotinate and nicotinamide metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:5.2.1.13	112.0	5.756185860035095e-11	skin	8.670761658179627e-10	Carotenoid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:5.2.1.2	3444.0	0.8582656300771934	swab	0.889883753143537	
EC:5.2.1.4	1987.0	2.6950050154611094e-05	skin	0.00010412092579084447	Tyrosine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:5.2.1.8	2832.0	0.050343175656147494	skin	0.08188901348174865	
EC:5.3.1.1	3005.0	0.13406228118988928	skin	0.19041116830356783	
EC:5.3.1.12	3213.0	0.34379344192552397	swab	0.41997382768629116	
EC:5.3.1.13	3565.0	0.9894211147185976	swab	0.9931355065148194	
EC:5.3.1.14	2408.0	0.0020602664148878704	swab	0.005059598003955401	Microbial metabolism in diverse environments;Metabolic pathways;Fructose and mannose metabolism
EC:5.3.1.16	951.0	3.7821111005870076e-12	swab	8.427016295995427e-11	Metabolic pathways;Histidine metabolism;Biosynthesis of secondary metabolites
EC:5.3.1.17	1553.0	8.858688673099982e-08	skin	6.489292832794816e-07	Pentose and glucuronate interconversions;Metabolic pathways
EC:5.3.1.22	3257.0	0.4065292620834078	swab	0.4828240375327092	
EC:5.3.1.23	1300.0	1.7483677781231953e-09	swab	1.806646704060635e-08	Cysteine and methionine metabolism;Metabolic pathways
EC:5.3.1.24	871.0	8.231879008574344e-13	swab	2.2009986499175655e-11	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:5.3.1.25	2028.0	0.158961806765331	swab	0.21838105630767055	
EC:5.3.1.26	0.0	3.789619441580871e-06	swab	1.8464683338363286e-05	Galactose metabolism;Metabolic pathways
EC:5.3.1.27	1196.0	9.284265887836755e-05	swab	0.0003137289847406448	Microbial metabolism in diverse environments;Methane metabolism;Metabolic pathways;Pentose phosphate pathway
EC:5.3.1.28	3079.0	0.19290298636450554	swab	0.2536075524484802	
EC:5.3.1.29	0.0	0.027707849358079864	swab	0.04865935121258853	
EC:5.3.1.30	3301.0	0.4756371499230123	swab	0.5481615644856268	
EC:5.3.1.31	872.0	0.9218340782442966	swab	0.9407511644945004	
EC:5.3.1.4	2509.0	0.00489944945517593	swab	0.01080404369548589	Pentose and glucuronate interconversions;Metabolic pathways
EC:5.3.1.5	3255.0	0.40353729898429913	swab	0.48033738593623587	
EC:5.3.1.6	2627.0	0.012396290542055446	swab	0.02468870155442886	Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Pentose phosphate pathway;Microbial metabolism in diverse environments;Metabolic pathways;Fructose and mannose metabolism;Biosynthesis of antibiotics
EC:5.3.1.8	2524.0	0.00554066998153514	swab	0.012007591783691656	Biosynthesis of antibiotics;Amino sugar and nucleotide sugar metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Fructose and mannose metabolism
EC:5.3.1.9	2221.0	0.00034717091288117977	swab	0.0010503516020549414	Biosynthesis of secondary metabolites;Starch and sucrose metabolism;Glycolysis / Gluconeogenesis;Pentose phosphate pathway;Microbial metabolism in diverse environments;Metabolic pathways;Amino sugar and nucleotide sugar metabolism;Biosynthesis of antibiotics
